año,municipio,poblacion,pct_poverty,median_hh_income,pct_unemployment,pct_bachelors_plus,median_age,area_km2,densidad_pob_km2,fuente
2016,Aguas Buenas,26146.0,48.4,17787.2,13.0,16.6,40.6,74.0,353.3,estimado_anual
2017,Aguas Buenas,25515.0,48.3,17818.4,13.0,16.7,40.7,74.0,344.8,estimado_anual
2018,Aguas Buenas,24446.0,48.2,17849.6,13.0,16.8,40.8,74.0,330.4,estimado_anual
2019,Aguas Buenas,24444.0,48.1,17880.8,13.0,16.9,40.9,74.0,330.3,estimado_anual
2020,Aguas Buenas,24162.0,48.0,17912.0,13.0,17.0,41.0,74.0,326.5,censo_decenal
2021,Aguas Buenas,23939.0,47.9,17943.2,13.0,17.1,41.1,74.0,323.5,estimado_anual
2022,Aguas Buenas,23492.0,47.8,17974.4,13.0,17.2,41.2,74.0,317.5,estimado_anual
2023,Aguas Buenas,23220.0,47.7,18005.6,13.0,17.3,41.3,74.0,313.8,estimado_anual
2024,Aguas Buenas,23097.0,47.6,18036.8,13.0,17.4,41.4,74.0,312.1,estimado_anual
2025,Aguas Buenas,22838.0,47.5,18068.0,13.0,17.5,41.5,74.0,308.6,estimado_anual
1950,Aibonito,18194.0,,,,,,81.5,223.2,estimado_poblacion
1951,Aibonito,18211.0,,,,,,81.5,223.4,estimado_poblacion
1952,Aibonito,18227.0,,,,,,81.5,223.6,estimado_poblacion
1953,Aibonito,18245.0,,,,,,81.5,223.9,estimado_poblacion
1954,Aibonito,18263.0,,,,,,81.5,224.1,estimado_poblacion
1955,Aibonito,18280.0,,,,,,81.5,224.3,estimado_poblacion
1956,Aibonito,18300.0,,,,,,81.5,224.5,estimado_poblacion
1957,Aibonito,18312.0,,,,,,81.5,224.7,estimado_poblacion
1958,Aibonito,18331.0,,,,,,81.5,224.9,estimado_poblacion
1959,Aibonito,18349.0,,,,,,81.5,225.1,estimado_poblacion
1960,Aibonito,18402.0,,,,,,81.5,225.8,estimado_poblacion
1961,Aibonito,18572.0,,,,,,81.5,227.9,estimado_poblacion
1962,Aibonito,18740.0,,,,,,81.5,229.9,estimado_poblacion
1963,Aibonito,18908.0,,,,,,81.5,232.0,estimado_poblacion
1964,Aibonito,19076.0,,,,,,81.5,234.1,estimado_poblacion
1965,Aibonito,19246.0,,,,,,81.5,236.1,estimado_poblacion
1966,Aibonito,19412.0,,,,,,81.5,238.2,estimado_poblacion
1967,Aibonito,19585.0,,,,,,81.5,240.3,estimado_poblacion
1968,Aibonito,19749.0,,,,,,81.5,242.3,estimado_poblacion
1969,Aibonito,19917.0,,,,,,81.5,244.4,estimado_poblacion
1970,Aibonito,20095.0,63.0,2300.0,15.0,5.0,29.0,81.5,246.6,censo_decenal
1971,Aibonito,20309.0,62.4,2650.0,15.1,5.5,29.4,81.5,249.2,estimado_anual
1972,Aibonito,20521.0,61.8,3000.0,15.2,6.0,29.8,81.5,251.8,estimado_anual
1973,Aibonito,20733.0,61.2,3350.0,15.3,6.5,30.2,81.5,254.4,estimado_anual
1974,Aibonito,20944.0,60.6,3700.0,15.4,7.0,30.6,81.5,257.0,estimado_anual
1975,Aibonito,21155.0,60.0,4050.0,15.5,7.5,31.0,81.5,259.6,estimado_anual
1976,Aibonito,21369.0,59.4,4400.0,15.6,8.0,31.4,81.5,262.2,estimado_anual
1977,Aibonito,21583.0,58.8,4750.0,15.7,8.5,31.8,81.5,264.8,estimado_anual
1978,Aibonito,21796.0,58.2,5100.0,15.8,9.0,32.2,81.5,267.4,estimado_anual
1979,Aibonito,22009.0,57.6,5450.0,15.9,9.5,32.6,81.5,270.0,estimado_anual
1980,Aibonito,22225.0,57.0,5800.0,16.0,10.0,33.0,81.5,272.7,censo_decenal
1981,Aibonito,22463.0,56.5,6210.0,15.8,10.4,33.3,81.5,275.6,estimado_anual
1982,Aibonito,22711.0,56.0,6620.0,15.6,10.8,33.6,81.5,278.7,estimado_anual
1983,Aibonito,22968.0,55.5,7030.0,15.4,11.2,33.9,81.5,281.8,estimado_anual
1984,Aibonito,23234.0,55.0,7440.0,15.2,11.6,34.2,81.5,285.1,estimado_anual
1985,Aibonito,23512.0,54.5,7850.0,15.0,12.0,34.5,81.5,288.5,estimado_anual
1986,Aibonito,23797.0,54.0,8260.0,14.8,12.4,34.8,81.5,292.0,estimado_anual
1987,Aibonito,24095.0,53.5,8670.0,14.6,12.8,35.1,81.5,295.6,estimado_anual
1988,Aibonito,24404.0,53.0,9080.0,14.4,13.2,35.4,81.5,299.4,estimado_anual
1989,Aibonito,24723.0,52.5,9490.0,14.2,13.6,35.7,81.5,303.3,estimado_anual
1990,Aibonito,25000.0,52.0,9900.0,14.0,14.0,36.0,81.5,306.7,censo_decenal
1991,Aibonito,25116.0,51.7,10690.0,13.8,14.4,36.4,81.5,308.2,estimado_anual
1992,Aibonito,25239.0,51.4,11480.0,13.6,14.8,36.8,81.5,309.7,estimado_anual
1993,Aibonito,25376.0,51.1,12270.0,13.4,15.2,37.2,81.5,311.4,estimado_anual
1994,Aibonito,25515.0,50.8,13060.0,13.2,15.6,37.6,81.5,313.1,estimado_anual
1995,Aibonito,25666.0,50.5,13850.0,13.0,16.0,38.0,81.5,314.9,estimado_anual
1996,Aibonito,25819.0,50.2,14640.0,12.8,16.4,38.4,81.5,316.8,estimado_anual
1997,Aibonito,25989.0,49.9,15430.0,12.6,16.8,38.8,81.5,318.9,estimado_anual
1998,Aibonito,26165.0,49.6,16220.0,12.4,17.2,39.2,81.5,321.0,estimado_anual
1999,Aibonito,26349.0,49.3,17010.0,12.2,17.6,39.6,81.5,323.3,estimado_anual
2000,Aibonito,26504.0,49.0,17800.0,12.0,18.0,40.0,81.5,325.2,censo_decenal
2001,Aibonito,26574.0,48.8,17890.0,12.0,18.3,40.1,81.5,326.1,estimado_anual
2002,Aibonito,26609.0,48.6,17980.0,12.0,18.6,40.2,81.5,326.5,estimado_anual
2003,Aibonito,26617.0,48.4,18070.0,12.0,18.9,40.3,81.5,326.6,estimado_anual
2004,Aibonito,26638.0,48.2,18160.0,12.0,19.2,40.4,81.5,326.8,estimado_anual
2005,Aibonito,26570.0,48.0,18250.0,12.0,19.5,40.5,81.5,326.0,estimado_anual
2006,Aibonito,26466.0,47.8,18340.0,12.0,19.8,40.6,81.5,324.7,estimado_anual
2007,Aibonito,26312.0,47.6,18430.0,12.0,20.1,40.7,81.5,322.8,estimado_anual
2008,Aibonito,26141.0,47.4,18520.0,12.0,20.4,40.8,81.5,320.7,estimado_anual
2009,Aibonito,26007.0,47.2,18610.0,12.0,20.7,40.9,81.5,319.1,estimado_anual
2010,Aibonito,25942.0,47.0,18700.0,12.0,21.0,41.0,81.5,318.3,censo_decenal
2011,Aibonito,25877.0,46.9,18730.3,12.0,21.2,41.2,81.5,317.5,estimado_anual
2012,Aibonito,25816.0,46.8,18760.6,12.0,21.4,41.4,81.5,316.8,estimado_anual
2013,Aibonito,25767.0,46.7,18790.9,12.0,21.6,41.6,81.5,316.2,estimado_anual
2014,Aibonito,25613.0,46.6,18821.2,12.0,21.8,41.8,81.5,314.3,estimado_anual
2015,Aibonito,25470.0,46.5,18851.5,12.0,22.0,42.0,81.5,312.5,estimado_anual
2016,Aibonito,25297.0,46.4,18881.8,12.0,22.2,42.2,81.5,310.4,estimado_anual
2017,Aibonito,25030.0,46.3,18912.1,12.0,22.4,42.4,81.5,307.1,estimado_anual
2018,Aibonito,24372.0,46.2,18942.4,12.0,22.6,42.6,81.5,299.0,estimado_anual
2019,Aibonito,24626.0,46.1,18972.7,12.0,22.8,42.8,81.5,302.2,estimado_anual
2020,Aibonito,24628.0,46.0,19003.0,12.0,23.0,43.0,81.5,302.2,censo_decenal
2021,Aibonito,24665.0,45.9,19033.3,12.0,23.2,43.2,81.5,302.6,estimado_anual
2022,Aibonito,24521.0,45.8,19063.6,12.0,23.4,43.4,81.5,300.9,estimado_anual
2023,Aibonito,24573.0,45.7,19093.9,12.0,23.6,43.6,81.5,301.5,estimado_anual
2024,Aibonito,24723.0,45.6,19124.2,12.0,23.8,43.8,81.5,303.3,estimado_anual
2025,Aibonito,24746.0,45.5,19154.5,12.0,24.0,44.0,81.5,303.6,estimado_anual
1950,Añasco,17236.0,,,,,,71.5,241.1,estimado_poblacion
1951,Añasco,17229.0,,,,,,71.5,241.0,estimado_poblacion
1952,Añasco,17226.0,,,,,,71.5,240.9,estimado_poblacion
1953,Añasco,17225.0,,,,,,71.5,240.9,estimado_poblacion
1954,Añasco,17221.0,,,,,,71.5,240.9,estimado_poblacion
1955,Añasco,17217.0,,,,,,71.5,240.8,estimado_poblacion
1956,Añasco,17215.0,,,,,,71.5,240.8,estimado_poblacion
1957,Añasco,17209.0,,,,,,71.5,240.7,estimado_poblacion
1958,Añasco,17207.0,,,,,,71.5,240.7,estimado_poblacion
1959,Añasco,17200.0,,,,,,71.5,240.6,estimado_poblacion
1960,Añasco,17255.0,,,,,,71.5,241.3,estimado_poblacion
1961,Añasco,17477.0,,,,,,71.5,244.4,estimado_poblacion
1962,Añasco,17698.0,,,,,,71.5,247.5,estimado_poblacion
1963,Añasco,17917.0,,,,,,71.5,250.6,estimado_poblacion
1964,Añasco,18141.0,,,,,,71.5,253.7,estimado_poblacion
1965,Añasco,18367.0,,,,,,71.5,256.9,estimado_poblacion
1966,Añasco,18584.0,,,,,,71.5,259.9,estimado_poblacion
1967,Añasco,18807.0,,,,,,71.5,263.0,estimado_poblacion
1968,Añasco,19028.0,,,,,,71.5,266.1,estimado_poblacion
1969,Añasco,19250.0,,,,,,71.5,269.2,estimado_poblacion
1970,Añasco,19510.0,68.0,2000.0,19.0,4.0,27.0,71.5,272.9,censo_decenal
1971,Añasco,19893.0,67.5,2300.0,19.0,4.3,27.3,71.5,278.2,estimado_anual
1972,Añasco,20284.0,67.0,2600.0,19.0,4.6,27.6,71.5,283.7,estimado_anual
1973,Añasco,20670.0,66.5,2900.0,19.0,4.9,27.9,71.5,289.1,estimado_anual
1974,Añasco,21055.0,66.0,3200.0,19.0,5.2,28.2,71.5,294.5,estimado_anual
1975,Añasco,21439.0,65.5,3500.0,19.0,5.5,28.5,71.5,299.8,estimado_anual
1976,Añasco,21826.0,65.0,3800.0,19.0,5.8,28.8,71.5,305.3,estimado_anual
1977,Añasco,22213.0,64.5,4100.0,19.0,6.1,29.1,71.5,310.7,estimado_anual
1978,Añasco,22597.0,64.0,4400.0,19.0,6.4,29.4,71.5,316.0,estimado_anual
1979,Añasco,22983.0,63.5,4700.0,19.0,6.7,29.7,71.5,321.4,estimado_anual
1980,Añasco,23314.0,63.0,5000.0,19.0,7.0,30.0,71.5,326.1,censo_decenal
1981,Añasco,23476.0,62.6,5380.0,18.8,7.3,30.3,71.5,328.3,estimado_anual
1982,Añasco,23650.0,62.2,5760.0,18.6,7.6,30.6,71.5,330.8,estimado_anual
1983,Añasco,23826.0,61.8,6140.0,18.4,7.9,30.9,71.5,333.2,estimado_anual
1984,Añasco,24012.0,61.4,6520.0,18.2,8.2,31.2,71.5,335.8,estimado_anual
1985,Añasco,24204.0,61.0,6900.0,18.0,8.5,31.5,71.5,338.5,estimado_anual
1986,Añasco,24405.0,60.6,7280.0,17.8,8.8,31.8,71.5,341.3,estimado_anual
1987,Añasco,24617.0,60.2,7660.0,17.6,9.1,32.1,71.5,344.3,estimado_anual
1988,Añasco,24832.0,59.8,8040.0,17.4,9.4,32.4,71.5,347.3,estimado_anual
1989,Añasco,25056.0,59.4,8420.0,17.2,9.7,32.7,71.5,350.4,estimado_anual
1990,Añasco,25300.0,59.0,8800.0,17.0,10.0,33.0,71.5,353.8,censo_decenal
1991,Añasco,25566.0,58.6,9420.0,16.8,10.3,33.4,71.5,357.6,estimado_anual
1992,Añasco,25845.0,58.2,10040.0,16.6,10.6,33.8,71.5,361.5,estimado_anual
1993,Añasco,26134.0,57.8,10660.0,16.4,10.9,34.2,71.5,365.5,estimado_anual
1994,Añasco,26428.0,57.4,11280.0,16.2,11.2,34.6,71.5,369.6,estimado_anual
1995,Añasco,26738.0,57.0,11900.0,16.0,11.5,35.0,71.5,374.0,estimado_anual
1996,Añasco,27054.0,56.6,12520.0,15.8,11.8,35.4,71.5,378.4,estimado_anual
1997,Añasco,27383.0,56.2,13140.0,15.6,12.1,35.8,71.5,383.0,estimado_anual
1998,Añasco,27723.0,55.8,13760.0,15.4,12.4,36.2,71.5,387.7,estimado_anual
1999,Añasco,28076.0,55.4,14380.0,15.2,12.7,36.6,71.5,392.7,estimado_anual
2000,Añasco,28338.0,55.0,15000.0,15.0,13.0,37.0,71.5,396.3,censo_decenal
2001,Añasco,28551.0,54.7,15060.0,15.0,13.2,37.1,71.5,399.3,estimado_anual
2002,Añasco,28755.0,54.4,15120.0,15.0,13.4,37.2,71.5,402.2,estimado_anual
2003,Añasco,28931.0,54.1,15180.0,15.0,13.6,37.3,71.5,404.6,estimado_anual
2004,Añasco,29097.0,53.8,15240.0,15.0,13.8,37.4,71.5,407.0,estimado_anual
2005,Añasco,29231.0,53.5,15300.0,15.0,14.0,37.5,71.5,408.8,estimado_anual
2006,Añasco,29266.0,53.2,15360.0,15.0,14.2,37.6,71.5,409.3,estimado_anual
2007,Añasco,29253.0,52.9,15420.0,15.0,14.4,37.7,71.5,409.1,estimado_anual
2008,Añasco,29263.0,52.6,15480.0,15.0,14.6,37.8,71.5,409.3,estimado_anual
2009,Añasco,29259.0,52.3,15540.0,15.0,14.8,37.9,71.5,409.2,estimado_anual
2010,Añasco,29253.0,52.0,15600.0,15.0,15.0,38.0,71.5,409.1,censo_decenal
2011,Añasco,29038.0,52.0,15629.6,15.0,15.1,38.2,71.5,406.1,estimado_anual
2012,Añasco,28747.0,52.0,15659.2,15.0,15.2,38.4,71.5,402.1,estimado_anual
2013,Añasco,28470.0,52.0,15688.8,15.0,15.3,38.6,71.5,398.2,estimado_anual
2014,Añasco,28122.0,52.0,15718.4,15.0,15.4,38.8,71.5,393.3,estimado_anual
2015,Añasco,27704.0,52.0,15748.0,15.0,15.5,39.0,71.5,387.5,estimado_anual
2016,Añasco,27271.0,52.0,15777.6,15.0,15.6,39.2,71.5,381.4,estimado_anual
2017,Añasco,26645.0,52.0,15807.2,15.0,15.7,39.4,71.5,372.7,estimado_anual
2018,Añasco,25655.0,52.0,15836.8,15.0,15.8,39.6,71.5,358.8,estimado_anual
2019,Añasco,25748.0,52.0,15866.4,15.0,15.9,39.8,71.5,360.1,estimado_anual
2020,Añasco,25565.0,52.0,15896.0,15.0,16.0,40.0,71.5,357.6,censo_decenal
2021,Añasco,25397.0,52.0,15925.6,15.0,16.1,40.2,71.5,355.2,estimado_anual
2022,Añasco,24975.0,52.0,15955.2,15.0,16.2,40.4,71.5,349.3,estimado_anual
2023,Añasco,24766.0,52.0,15984.8,15.0,16.3,40.6,71.5,346.4,estimado_anual
2024,Añasco,24646.0,52.0,16014.4,15.0,16.4,40.8,71.5,344.7,estimado_anual
2025,Añasco,24449.0,52.0,16044.0,15.0,16.5,41.0,71.5,341.9,estimado_anual
1950,Arecibo,75223.0,,,,,,325.8,230.9,estimado_poblacion
1951,Arecibo,74678.0,,,,,,325.8,229.2,estimado_poblacion
1952,Arecibo,74125.0,,,,,,325.8,227.5,estimado_poblacion
1953,Arecibo,73581.0,,,,,,325.8,225.8,estimado_poblacion
1954,Arecibo,73034.0,,,,,,325.8,224.2,estimado_poblacion
1955,Arecibo,72486.0,,,,,,325.8,222.5,estimado_poblacion
1956,Arecibo,71935.0,,,,,,325.8,220.8,estimado_poblacion
1957,Arecibo,71387.0,,,,,,325.8,219.1,estimado_poblacion
1958,Arecibo,70839.0,,,,,,325.8,217.4,estimado_poblacion
1959,Arecibo,70290.0,,,,,,325.8,215.7,estimado_poblacion
1960,Arecibo,69972.0,,,,,,325.8,214.8,estimado_poblacion
1961,Arecibo,70326.0,,,,,,325.8,215.9,estimado_poblacion
1962,Arecibo,70686.0,,,,,,325.8,217.0,estimado_poblacion
1963,Arecibo,71042.0,,,,,,325.8,218.1,estimado_poblacion
1964,Arecibo,71401.0,,,,,,325.8,219.2,estimado_poblacion
1965,Arecibo,71763.0,,,,,,325.8,220.3,estimado_poblacion
1966,Arecibo,72123.0,,,,,,325.8,221.4,estimado_poblacion
1967,Arecibo,72481.0,,,,,,325.8,222.5,estimado_poblacion
1968,Arecibo,72838.0,,,,,,325.8,223.6,estimado_poblacion
1969,Arecibo,73200.0,,,,,,325.8,224.7,estimado_poblacion
1970,Arecibo,73801.0,64.0,2300.0,18.0,6.0,28.0,325.8,226.5,censo_decenal
1971,Arecibo,75130.0,63.5,2640.0,18.0,6.5,28.3,325.8,230.6,estimado_anual
1972,Arecibo,76460.0,63.0,2980.0,18.0,7.0,28.6,325.8,234.7,estimado_anual
1973,Arecibo,77790.0,62.5,3320.0,18.0,7.5,28.9,325.8,238.8,estimado_anual
1974,Arecibo,79119.0,62.0,3660.0,18.0,8.0,29.2,325.8,242.8,estimado_anual
1975,Arecibo,80449.0,61.5,4000.0,18.0,8.5,29.5,325.8,246.9,estimado_anual
1976,Arecibo,81780.0,61.0,4340.0,18.0,9.0,29.8,325.8,251.0,estimado_anual
1977,Arecibo,83107.0,60.5,4680.0,18.0,9.5,30.1,325.8,255.1,estimado_anual
1978,Arecibo,84434.0,60.0,5020.0,18.0,10.0,30.4,325.8,259.2,estimado_anual
1979,Arecibo,85765.0,59.5,5360.0,18.0,10.5,30.7,325.8,263.2,estimado_anual
1980,Arecibo,86897.0,59.0,5700.0,18.0,11.0,31.0,325.8,266.7,censo_decenal
1981,Arecibo,87438.0,58.5,6120.0,17.8,11.3,31.3,325.8,268.4,estimado_anual
1982,Arecibo,88005.0,58.0,6540.0,17.6,11.6,31.6,325.8,270.1,estimado_anual
1983,Arecibo,88601.0,57.5,6960.0,17.4,11.9,31.9,325.8,271.9,estimado_anual
1984,Arecibo,89222.0,57.0,7380.0,17.2,12.2,32.2,325.8,273.9,estimado_anual
1985,Arecibo,89877.0,56.5,7800.0,17.0,12.5,32.5,325.8,275.9,estimado_anual
1986,Arecibo,90556.0,56.0,8220.0,16.8,12.8,32.8,325.8,277.9,estimado_anual
1987,Arecibo,91269.0,55.5,8640.0,16.6,13.1,33.1,325.8,280.1,estimado_anual
1988,Arecibo,92008.0,55.0,9060.0,16.4,13.4,33.4,325.8,282.4,estimado_anual
1989,Arecibo,92783.0,54.5,9480.0,16.2,13.7,33.7,325.8,284.8,estimado_anual
1990,Arecibo,93531.0,54.0,9900.0,16.0,14.0,34.0,325.8,287.1,censo_decenal
1991,Arecibo,94114.0,53.8,10490.0,15.9,14.3,34.4,325.8,288.9,estimado_anual
1992,Arecibo,94724.0,53.6,11080.0,15.8,14.6,34.8,325.8,290.7,estimado_anual
1993,Arecibo,95349.0,53.4,11670.0,15.7,14.9,35.2,325.8,292.7,estimado_anual
1994,Arecibo,95995.0,53.2,12260.0,15.6,15.2,35.6,325.8,294.6,estimado_anual
1995,Arecibo,96663.0,53.0,12850.0,15.5,15.5,36.0,325.8,296.7,estimado_anual
1996,Arecibo,97352.0,52.8,13440.0,15.4,15.8,36.4,325.8,298.8,estimado_anual
1997,Arecibo,98063.0,52.6,14030.0,15.3,16.1,36.8,325.8,301.0,estimado_anual
1998,Arecibo,98794.0,52.4,14620.0,15.2,16.4,37.2,325.8,303.2,estimado_anual
1999,Arecibo,99551.0,52.2,15210.0,15.1,16.7,37.6,325.8,305.6,estimado_anual
2000,Arecibo,100142.0,52.0,15800.0,15.0,17.0,38.0,325.8,307.4,censo_decenal
2001,Arecibo,100164.0,50.8,15840.0,15.1,17.2,38.2,325.8,307.4,estimado_anual
2002,Arecibo,100116.0,49.6,15880.0,15.2,17.4,38.4,325.8,307.3,estimado_anual
2003,Arecibo,100016.0,48.4,15920.0,15.3,17.6,38.6,325.8,307.0,estimado_anual
2004,Arecibo,99879.0,47.2,15960.0,15.4,17.8,38.8,325.8,306.6,estimado_anual
2005,Arecibo,99570.0,46.0,16000.0,15.5,18.0,39.0,325.8,305.6,estimado_anual
2006,Arecibo,98999.0,44.8,16040.0,15.6,18.2,39.2,325.8,303.9,estimado_anual
2007,Arecibo,98306.0,43.6,16080.0,15.7,18.4,39.4,325.8,301.7,estimado_anual
2008,Arecibo,97576.0,42.4,16120.0,15.8,18.6,39.6,325.8,299.5,estimado_anual
2009,Arecibo,96912.0,41.2,16160.0,15.9,18.8,39.8,325.8,297.5,estimado_anual
2010,Arecibo,96382.0,40.0,16200.0,16.0,19.0,40.0,325.8,295.8,censo_decenal
2011,Arecibo,95815.0,40.1,16222.3,16.0,19.1,40.2,325.8,294.1,estimado_anual
2012,Arecibo,95286.0,40.2,16244.6,16.0,19.2,40.4,325.8,292.5,estimado_anual
2013,Arecibo,95047.0,40.3,16266.9,16.0,19.3,40.6,325.8,291.7,estimado_anual
2014,Arecibo,93972.0,40.4,16289.2,16.0,19.4,40.8,325.8,288.4,estimado_anual
2015,Arecibo,93002.0,40.5,16311.5,16.0,19.5,41.0,325.8,285.5,estimado_anual
2016,Arecibo,91825.0,40.6,16333.8,16.0,19.6,41.2,325.8,281.8,estimado_anual
2017,Arecibo,90083.0,40.7,16356.1,16.0,19.7,41.4,325.8,276.5,estimado_anual
2018,Arecibo,87399.0,40.8,16378.4,16.0,19.8,41.6,325.8,268.3,estimado_anual
2019,Arecibo,87946.0,40.9,16400.7,16.0,19.9,41.8,325.8,269.9,estimado_anual
2020,Arecibo,87652.0,41.0,16423.0,16.0,20.0,42.0,325.8,269.0,censo_decenal
2021,Arecibo,87160.0,41.1,16445.3,16.0,20.1,42.2,325.8,267.5,estimado_anual
2022,Arecibo,86094.0,41.2,16467.6,16.0,20.2,42.4,325.8,264.3,estimado_anual
2023,Arecibo,85682.0,41.3,16489.9,16.0,20.3,42.6,325.8,263.0,estimado_anual
2024,Arecibo,85828.0,41.4,16512.2,16.0,20.4,42.8,325.8,263.4,estimado_anual
2025,Arecibo,85539.0,41.5,16534.5,16.0,20.5,43.0,325.8,262.6,estimado_anual
1950,Arroyo,12945.0,,,,,,38.7,334.5,estimado_poblacion
1951,Arroyo,12982.0,,,,,,38.7,335.5,estimado_poblacion
1952,Arroyo,13021.0,,,,,,38.7,336.5,estimado_poblacion
1953,Arroyo,13058.0,,,,,,38.7,337.4,estimado_poblacion
1954,Arroyo,13096.0,,,,,,38.7,338.4,estimado_poblacion
1955,Arroyo,13132.0,,,,,,38.7,339.3,estimado_poblacion
1956,Arroyo,13169.0,,,,,,38.7,340.3,estimado_poblacion
1957,Arroyo,13209.0,,,,,,38.7,341.3,estimado_poblacion
1958,Arroyo,13247.0,,,,,,38.7,342.3,estimado_poblacion
1959,Arroyo,13287.0,,,,,,38.7,343.3,estimado_poblacion
1960,Arroyo,13311.0,,,,,,38.7,344.0,estimado_poblacion
1961,Arroyo,13281.0,,,,,,38.7,343.2,estimado_poblacion
1962,Arroyo,13252.0,,,,,,38.7,342.4,estimado_poblacion
1963,Arroyo,13222.0,,,,,,38.7,341.7,estimado_poblacion
1964,Arroyo,13195.0,,,,,,38.7,341.0,estimado_poblacion
1965,Arroyo,13169.0,,,,,,38.7,340.3,estimado_poblacion
1966,Arroyo,13139.0,,,,,,38.7,339.5,estimado_poblacion
1967,Arroyo,13110.0,,,,,,38.7,338.8,estimado_poblacion
1968,Arroyo,13080.0,,,,,,38.7,338.0,estimado_poblacion
1969,Arroyo,13054.0,,,,,,38.7,337.3,estimado_poblacion
1970,Arroyo,13134.0,68.0,1900.0,20.0,4.0,29.0,38.7,339.4,censo_decenal
1971,Arroyo,13525.0,67.5,2180.0,20.0,4.3,29.3,38.7,349.5,estimado_anual
1972,Arroyo,13930.0,67.0,2460.0,20.0,4.6,29.6,38.7,359.9,estimado_anual
1973,Arroyo,14323.0,66.5,2740.0,20.0,4.9,29.9,38.7,370.1,estimado_anual
1974,Arroyo,14723.0,66.0,3020.0,20.0,5.2,30.2,38.7,380.4,estimado_anual
1975,Arroyo,15118.0,65.5,3300.0,20.0,5.5,30.5,38.7,390.6,estimado_anual
1976,Arroyo,15519.0,65.0,3580.0,20.0,5.8,30.8,38.7,401.0,estimado_anual
1977,Arroyo,15915.0,64.5,3860.0,20.0,6.1,31.1,38.7,411.2,estimado_anual
1978,Arroyo,16315.0,64.0,4140.0,20.0,6.4,31.4,38.7,421.6,estimado_anual
1979,Arroyo,16714.0,63.5,4420.0,20.0,6.7,31.7,38.7,431.9,estimado_anual
1980,Arroyo,17052.0,63.0,4700.0,20.0,7.0,32.0,38.7,440.6,censo_decenal
1981,Arroyo,17209.0,62.6,5060.0,19.8,7.3,32.4,38.7,444.7,estimado_anual
1982,Arroyo,17373.0,62.2,5420.0,19.6,7.6,32.8,38.7,448.9,estimado_anual
1983,Arroyo,17544.0,61.8,5780.0,19.4,7.9,33.2,38.7,453.3,estimado_anual
1984,Arroyo,17719.0,61.4,6140.0,19.2,8.2,33.6,38.7,457.9,estimado_anual
1985,Arroyo,17907.0,61.0,6500.0,19.0,8.5,34.0,38.7,462.7,estimado_anual
1986,Arroyo,18103.0,60.6,6860.0,18.8,8.8,34.4,38.7,467.8,estimado_anual
1987,Arroyo,18306.0,60.2,7220.0,18.6,9.1,34.8,38.7,473.0,estimado_anual
1988,Arroyo,18516.0,59.8,7580.0,18.4,9.4,35.2,38.7,478.4,estimado_anual
1989,Arroyo,18739.0,59.4,7940.0,18.2,9.7,35.6,38.7,484.2,estimado_anual
1990,Arroyo,18904.0,59.0,8300.0,18.0,10.0,36.0,38.7,488.5,censo_decenal
1991,Arroyo,18894.0,58.7,8850.0,17.8,10.3,36.3,38.7,488.2,estimado_anual
1992,Arroyo,18890.0,58.4,9400.0,17.6,10.6,36.6,38.7,488.1,estimado_anual
1993,Arroyo,18892.0,58.1,9950.0,17.4,10.9,36.9,38.7,488.2,estimado_anual
1994,Arroyo,18902.0,57.8,10500.0,17.2,11.2,37.2,38.7,488.4,estimado_anual
1995,Arroyo,18921.0,57.5,11050.0,17.0,11.5,37.5,38.7,488.9,estimado_anual
1996,Arroyo,18948.0,57.2,11600.0,16.8,11.8,37.8,38.7,489.6,estimado_anual
1997,Arroyo,18980.0,56.9,12150.0,16.6,12.1,38.1,38.7,490.4,estimado_anual
1998,Arroyo,19023.0,56.6,12700.0,16.4,12.4,38.4,38.7,491.6,estimado_anual
1999,Arroyo,19073.0,56.3,13250.0,16.2,12.7,38.7,38.7,492.8,estimado_anual
2000,Arroyo,19141.0,56.0,13800.0,16.0,13.0,39.0,38.7,494.6,censo_decenal
2001,Arroyo,19278.0,55.8,13850.0,16.1,13.1,39.2,38.7,498.1,estimado_anual
2002,Arroyo,19393.0,55.6,13900.0,16.2,13.2,39.4,38.7,501.1,estimado_anual
2003,Arroyo,19513.0,55.4,13950.0,16.3,13.3,39.6,38.7,504.2,estimado_anual
2004,Arroyo,19594.0,55.2,14000.0,16.4,13.4,39.8,38.7,506.3,estimado_anual
2005,Arroyo,19663.0,55.0,14050.0,16.5,13.5,40.0,38.7,508.1,estimado_anual
2006,Arroyo,19661.0,54.8,14100.0,16.6,13.6,40.2,38.7,508.0,estimado_anual
2007,Arroyo,19630.0,54.6,14150.0,16.7,13.7,40.4,38.7,507.2,estimado_anual
2008,Arroyo,19609.0,54.4,14200.0,16.8,13.8,40.6,38.7,506.7,estimado_anual
2009,Arroyo,19588.0,54.2,14250.0,16.9,13.9,40.8,38.7,506.1,estimado_anual
2010,Arroyo,19541.0,54.0,14300.0,17.0,14.0,41.0,38.7,504.9,censo_decenal
2011,Arroyo,19272.0,52.9,14322.8,17.1,14.1,41.2,38.7,498.0,estimado_anual
2012,Arroyo,18955.0,51.8,14345.6,17.2,14.2,41.4,38.7,489.8,estimado_anual
